BusinessEntityID,PhoneNumber,PhoneNumberTypeID,ModifiedDate
18122,163-555-0134,1,Dec 30 2013 12:00AM
18123,1 (11) 500 555-0118,1,Feb 23 2012 12:00AM
18124,858-555-0160,2,Jul 11 2013 12:00AM
18125,999-555-0133,2,Jun 26 2013 12:00AM
18126,1 (11) 500 555-0187,2,Apr  9 2014 12:00AM
18127,1 (11) 500 555-0119,2,Jul 13 2013 12:00AM
18128,1 (11) 500 555-0160,1,Nov  7 2012 12:00AM
18129,367-555-0132,1,Oct 17 2013 12:00AM
18130,172-555-0116,2,May 21 2014 12:00AM
18131,355-555-0148,2,Jun 21 2014 12:00AM
18132,232-555-0155,2,May 13 2014 12:00AM
18133,1 (11) 500 555-0198,2,Jan 29 2014 12:00AM
18134,692-555-0172,2,Jan 31 2012 12:00AM
18135,1 (11) 500 555-0146,1,Oct 18 2013 12:00AM
18136,1 (11) 500 555-0110,2,Feb 25 2014 12:00AM
18137,1 (11) 500 555-0137,2,Mar 10 2012 12:00AM
18138,1 (11) 500 555-0119,1,Nov 21 2012 12:00AM
18139,1 (11) 500 555-0161,1,Nov 22 2013 12:00AM
18140,835-555-0146,1,Mar 29 2014 12:00AM
18141,547-555-0188,1,Jul  7 2013 12:00AM
18142,178-555-0116,2,Sep 21 2013 12:00AM
18143,730-555-0128,1,Jun 17 2013 12:00AM
18144,1 (11) 500 555-0159,1,Mar  5 2013 12:00AM
18145,505-555-0183,2,Jul  1 2012 12:00AM
18146,1 (11) 500 555-0180,2,Sep 17 2012 12:00AM
18147,1 (11) 500 555-0120,2,Feb 11 2013 12:00AM
18148,366-555-0183,1,Apr 14 2014 12:00AM
18149,1 (11) 500 555-0186,2,Oct 22 2013 12:00AM
18150,1 (11) 500 555-0130,1,Feb 15 2013 12:00AM
18151,685-555-0175,1,Mar 24 2014 12:00AM
18152,189-555-0124,1,Jul 18 2013 12:00AM
18153,1 (11) 500 555-0138,1,Aug  9 2013 12:00AM
18154,766-555-0176,1,Jun 13 2011 12:00AM
18155,1 (11) 500 555-0156,2,May 31 2014 12:00AM
18156,1 (11) 500 555-0166,1,Apr 23 2014 12:00AM
18157,1 (11) 500 555-0116,2,Aug 11 2013 12:00AM
18158,1 (11) 500 555-0188,2,May 24 2014 12:00AM
18159,913-555-0137,1,Mar 29 2014 12:00AM
18160,1 (11) 500 555-0188,2,Mar 20 2012 12:00AM
18161,1 (11) 500 555-0132,1,Aug 14 2011 12:00AM
18162,743-555-0158,2,Dec  2 2012 12:00AM
18163,597-555-0170,2,Dec 25 2013 12:00AM
18164,156-555-0147,2,Apr  1 2014 12:00AM
18165,730-555-0151,2,Oct 27 2013 12:00AM
18166,755-555-0163,1,May 15 2014 12:00AM
18167,837-555-0157,2,Feb  5 2013 12:00AM
18168,267-555-0140,1,Jun 10 2013 12:00AM
18169,1 (11) 500 555-0152,1,Aug 28 2013 12:00AM
18170,1 (11) 500 555-0130,1,Mar 21 2013 12:00AM
18171,233-555-0162,1,Apr 25 2014 12:00AM
18172,742-555-0181,1,Jun 25 2013 12:00AM
18173,1 (11) 500 555-0181,1,Jul  7 2013 12:00AM
18174,280-555-0153,1,Apr 17 2014 12:00AM
18175,1 (11) 500 555-0112,1,May  5 2014 12:00AM
18176,1 (11) 500 555-0195,1,Mar 22 2014 12:00AM
18177,1 (11) 500 555-0167,1,Oct 30 2013 12:00AM
18178,1 (11) 500 555-0182,1,Nov  3 2013 12:00AM
18179,1 (11) 500 555-0111,2,Nov 18 2012 12:00AM
18180,123-555-0168,1,Nov  8 2013 12:00AM
18181,1 (11) 500 555-0144,2,Sep 11 2011 12:00AM
18182,760-555-0113,2,Apr 13 2014 12:00AM
18183,1 (11) 500 555-0191,2,Jan  2 2013 12:00AM
18184,1 (11) 500 555-0141,1,Jan 16 2014 12:00AM
18185,1 (11) 500 555-0112,1,Jul  1 2013 12:00AM
18186,1 (11) 500 555-0119,1,Sep 30 2012 12:00AM
18187,178-555-0122,2,Nov 30 2013 12:00AM
18188,1 (11) 500 555-0132,1,Jan 24 2013 12:00AM
18189,138-555-0198,1,Nov 30 2013 12:00AM
18190,550-555-0130,1,Sep 11 2013 12:00AM
18191,1 (11) 500 555-0182,2,Aug 22 2013 12:00AM
18192,237-555-0184,2,Feb 22 2014 12:00AM
18193,830-555-0119,2,Apr 17 2014 12:00AM
18194,680-555-0147,1,Jul 11 2013 12:00AM
18195,546-555-0169,1,Apr  4 2014 12:00AM
18196,157-555-0146,1,Apr 26 2014 12:00AM
18197,892-555-0147,1,Nov  4 2013 12:00AM
18198,1 (11) 500 555-0110,1,Dec 21 2011 12:00AM
18199,1 (11) 500 555-0114,2,Dec  6 2012 12:00AM
18200,332-555-0176,2,Jul 14 2011 12:00AM
18201,676-555-0162,1,Apr 14 2014 12:00AM
18202,489-555-0186,2,Dec 21 2013 12:00AM
18203,1 (11) 500 555-0116,2,Apr 14 2014 12:00AM
18204,763-555-0144,1,Apr 19 2014 12:00AM
18205,1 (11) 500 555-0118,1,Apr 14 2013 12:00AM
18206,447-555-0194,2,Apr 16 2014 12:00AM
18207,411-555-0143,1,May 17 2014 12:00AM
18208,1 (11) 500 555-0161,2,Jun  7 2014 12:00AM
18209,544-555-0147,1,Oct 10 2013 12:00AM
18210,1 (11) 500 555-0170,1,Mar 31 2014 12:00AM
18211,172-555-0164,1,Jul  1 2013 12:00AM
18212,849-555-0178,2,Jun  7 2014 12:00AM
18213,1 (11) 500 555-0114,1,Feb 13 2014 12:00AM
18214,191-555-0143,1,Mar  5 2014 12:00AM
18215,1 (11) 500 555-0175,1,Jul  7 2013 12:00AM
18216,923-555-0190,1,Oct 26 2013 12:00AM
18217,1 (11) 500 555-0112,1,Nov 12 2013 12:00AM
18218,640-555-0117,1,Oct 27 2012 12:00AM
18219,337-555-0113,2,Aug  4 2011 12:00AM
18220,1 (11) 500 555-0191,1,Aug 13 2011 12:00AM
18221,394-555-0190,2,Oct 22 2013 12:00AM
18222,835-555-0141,2,Oct 21 2011 12:00AM
18223,1 (11) 500 555-0123,1,Oct 30 2013 12:00AM
18224,1 (11) 500 555-0161,1,Feb 19 2014 12:00AM
18225,1 (11) 500 555-0118,2,Aug 13 2013 12:00AM
18226,1 (11) 500 555-0173,1,Jan 22 2014 12:00AM
18227,1 (11) 500 555-0166,1,Dec  9 2013 12:00AM
18228,1 (11) 500 555-0118,2,Sep  8 2013 12:00AM
18229,701-555-0178,1,Jan 13 2014 12:00AM
18230,156-555-0150,2,Jul 17 2013 12:00AM
18231,381-555-0191,1,Jun 21 2014 12:00AM
18232,228-555-0143,2,Jul  8 2012 12:00AM
18233,621-555-0135,1,Mar  8 2014 12:00AM
18234,939-555-0191,2,Aug 19 2013 12:00AM
18235,1 (11) 500 555-0195,1,Aug 30 2012 12:00AM
18236,1 (11) 500 555-0150,1,Aug  4 2013 12:00AM
18237,1 (11) 500 555-0145,2,Oct  7 2011 12:00AM
18238,1 (11) 500 555-0117,1,Nov 18 2012 12:00AM
18239,389-555-0198,1,Oct  2 2013 12:00AM
18240,593-555-0113,1,Dec 23 2013 12:00AM
18241,652-555-0181,1,Nov 10 2011 12:00AM
18242,1 (11) 500 555-0136,2,Mar 25 2014 12:00AM
18243,411-555-0139,2,Sep 28 2013 12:00AM
18244,171-555-0119,1,May  5 2014 12:00AM
18245,1 (11) 500 555-0171,2,Nov 29 2013 12:00AM
18246,491-555-0116,2,Jul 27 2013 12:00AM
18247,1 (11) 500 555-0127,1,Oct  1 2011 12:00AM
18248,500-555-0136,2,Dec 14 2013 12:00AM
18249,1 (11) 500 555-0190,1,Aug 25 2013 12:00AM
18250,150-555-0193,2,Jul 11 2013 12:00AM
18251,825-555-0143,2,Apr  2 2014 12:00AM
18252,1 (11) 500 555-0115,2,Jun 22 2013 12:00AM
18253,910-555-0123,2,Jan 23 2014 12:00AM
18254,1 (11) 500 555-0145,1,Feb 15 2014 12:00AM
18255,1 (11) 500 555-0188,1,Apr 15 2014 12:00AM
18256,959-555-0135,1,Sep 26 2013 12:00AM
18257,410-555-0143,1,Aug 26 2013 12:00AM
18258,1 (11) 500 555-0117,2,Jun  1 2011 12:00AM
18259,619-555-0160,2,Aug  3 2013 12:00AM
18260,142-555-0144,2,Aug 20 2013 12:00AM
18261,1 (11) 500 555-0166,2,Apr 27 2014 12:00AM
18262,129-555-0117,2,Jan 22 2014 12:00AM
18263,1 (11) 500 555-0155,2,Jan 30 2014 12:00AM
18264,1 (11) 500 555-0148,1,Apr 13 2012 12:00AM
18265,1 (11) 500 555-0149,2,May 12 2014 12:00AM
18266,102-555-0150,2,Apr  8 2014 12:00AM
18267,261-555-0184,1,Apr  6 2014 12:00AM
18268,126-555-0184,2,Aug  8 2012 12:00AM
18269,985-555-0124,1,Nov 29 2013 12:00AM
18270,780-555-0177,2,Sep 14 2013 12:00AM
18271,1 (11) 500 555-0173,1,Dec 10 2012 12:00AM
18272,1 (11) 500 555-0189,1,Jan  9 2013 12:00AM
18273,1 (11) 500 555-0161,1,Sep 11 2013 12:00AM
18274,1 (11) 500 555-0182,1,Jul  9 2012 12:00AM
18275,386-555-0134,1,Feb 20 2014 12:00AM
18276,1 (11) 500 555-0111,2,Apr 26 2014 12:00AM
18277,1 (11) 500 555-0168,1,Oct 15 2013 12:00AM
18278,350-555-0197,1,Dec 19 2013 12:00AM
18279,1 (11) 500 555-0127,1,Apr 29 2014 12:00AM
18280,709-555-0162,2,Mar  1 2014 12:00AM
18281,142-555-0130,2,Mar 13 2014 12:00AM
18282,1 (11) 500 555-0198,1,Oct  1 2013 12:00AM
18283,658-555-0114,1,Oct 26 2012 12:00AM
18284,1 (11) 500 555-0156,2,May  5 2014 12:00AM
18285,428-555-0160,1,Oct 15 2013 12:00AM
18286,707-555-0175,2,Feb 17 2013 12:00AM
18287,1 (11) 500 555-0167,2,Dec  4 2013 12:00AM
18288,505-555-0190,1,Apr  9 2014 12:00AM
18289,1 (11) 500 555-0195,2,Jun 25 2012 12:00AM
18290,144-555-0180,2,Nov  5 2013 12:00AM
18291,1 (11) 500 555-0166,2,Jun 13 2014 12:00AM
18292,186-555-0112,1,Oct 12 2013 12:00AM
18293,1 (11) 500 555-0116,1,Jul  7 2013 12:00AM
18294,276-555-0137,1,Sep 23 2013 12:00AM
18295,1 (11) 500 555-0132,2,Feb 15 2014 12:00AM
18296,1 (11) 500 555-0198,1,Oct 25 2013 12:00AM
18297,1 (11) 500 555-0111,1,Apr 28 2013 12:00AM
18298,393-555-0153,1,Jul 24 2013 12:00AM
18299,1 (11) 500 555-0144,1,Aug  7 2013 12:00AM
18300,716-555-0187,1,Apr 19 2014 12:00AM
18301,323-555-0138,1,Oct  1 2013 12:00AM
18302,612-555-0175,2,Oct 14 2013 12:00AM
18303,117-555-0110,2,Apr 27 2014 12:00AM
18304,1 (11) 500 555-0169,1,May  8 2014 12:00AM
18305,899-555-0135,1,Mar 23 2013 12:00AM
18306,764-555-0134,1,Apr 13 2014 12:00AM
18307,1 (11) 500 555-0159,1,Dec  8 2013 12:00AM
18308,160-555-0122,1,Apr  2 2014 12:00AM
18309,547-555-0197,2,Sep  7 2013 12:00AM
18310,533-555-0141,1,Feb  2 2013 12:00AM
18311,951-555-0169,2,Aug 22 2012 12:00AM
18312,668-555-0134,1,Mar 19 2014 12:00AM
18313,1 (11) 500 555-0132,1,May  5 2013 12:00AM
18314,1 (11) 500 555-0125,1,Jul 10 2013 12:00AM
18315,1 (11) 500 555-0171,2,Jan 24 2013 12:00AM
18316,884-555-0179,1,Nov  3 2013 12:00AM
18317,1 (11) 500 555-0183,1,Jul  2 2013 12:00AM
18318,195-555-0113,2,Jul  4 2013 12:00AM
18319,1 (11) 500 555-0161,1,Jul 18 2012 12:00AM
18320,1 (11) 500 555-0132,1,Mar 19 2014 12:00AM
18321,347-555-0181,2,May 31 2014 12:00AM
18322,822-555-0149,1,Oct 31 2013 12:00AM
18323,1 (11) 500 555-0140,2,Mar 25 2014 12:00AM
18324,595-555-0117,1,Dec 11 2013 12:00AM
18325,1 (11) 500 555-0170,1,Apr 15 2014 12:00AM
18326,285-555-0110,1,Jul 28 2012 12:00AM
18327,171-555-0191,1,Mar 31 2014 12:00AM
18328,1 (11) 500 555-0191,2,Sep 13 2012 12:00AM
18329,988-555-0156,2,Apr 12 2014 12:00AM
18330,1 (11) 500 555-0129,2,Jul 22 2013 12:00AM
18331,367-555-0116,1,Jul  7 2013 12:00AM
18332,1 (11) 500 555-0170,2,Aug 14 2013 12:00AM
18333,1 (11) 500 555-0173,2,Dec  2 2012 12:00AM
18334,1 (11) 500 555-0187,1,Jun  2 2014 12:00AM
18335,1 (11) 500 555-0161,2,Dec 10 2013 12:00AM
18336,304-555-0181,1,Dec 10 2012 12:00AM
18337,148-555-0131,2,Aug 26 2013 12:00AM
18338,565-555-0189,1,Mar  3 2014 12:00AM
18339,1 (11) 500 555-0143,1,Mar 23 2013 12:00AM
18340,560-555-0114,2,Jul  7 2013 12:00AM
18341,1 (11) 500 555-0139,1,Mar 12 2012 12:00AM
18342,1 (11) 500 555-0153,2,Jul  2 2013 12:00AM
18343,1 (11) 500 555-0165,1,Jul 25 2013 12:00AM
18344,534-555-0117,1,Dec  1 2011 12:00AM
18345,259-555-0126,2,Sep 26 2013 12:00AM
18346,1 (11) 500 555-0124,1,Apr 28 2014 12:00AM
18347,1 (11) 500 555-0154,2,Mar 10 2014 12:00AM
18348,1 (11) 500 555-0124,1,Aug 17 2012 12:00AM
18349,1 (11) 500 555-0128,2,Apr 24 2014 12:00AM
18350,1 (11) 500 555-0155,1,Sep  6 2013 12:00AM
18351,1 (11) 500 555-0146,1,Jun 30 2014 12:00AM
18352,161-555-0125,1,Aug 18 2013 12:00AM
18353,1 (11) 500 555-0160,2,Feb  1 2012 12:00AM
18354,1 (11) 500 555-0194,2,Nov  3 2012 12:00AM
18355,1 (11) 500 555-0161,2,Mar  3 2013 12:00AM
18356,1 (11) 500 555-0159,1,Sep 18 2012 12:00AM
18357,245-555-0195,2,Sep 20 2013 12:00AM
18358,718-555-0190,2,Oct 17 2013 12:00AM
18359,358-555-0167,1,Mar 15 2014 12:00AM
18360,126-555-0156,2,Jul 11 2013 12:00AM
18361,251-555-0144,1,Sep 30 2013 12:00AM
18362,131-555-0115,1,Oct  4 2013 12:00AM
18363,926-555-0189,2,Jan  2 2014 12:00AM
18364,1 (11) 500 555-0179,2,Nov 23 2013 12:00AM
18365,582-555-0179,2,May  7 2014 12:00AM
18366,399-555-0132,2,Mar  6 2014 12:00AM
18367,1 (11) 500 555-0114,2,Jun 24 2013 12:00AM
18368,289-555-0172,1,Jul  2 2013 12:00AM
18369,1 (11) 500 555-0125,1,May 29 2014 12:00AM
18370,913-555-0143,2,Nov 24 2013 12:00AM
18371,294-555-0151,2,Sep 10 2013 12:00AM
18372,1 (11) 500 555-0151,1,Jul 15 2013 12:00AM
18373,753-555-0111,1,Oct 27 2013 12:00AM
18374,1 (11) 500 555-0176,2,Nov 24 2013 12:00AM
18375,1 (11) 500 555-0137,1,Nov  9 2013 12:00AM
18376,774-555-0186,2,Mar 31 2014 12:00AM
18377,276-555-0113,2,Mar 20 2014 12:00AM
18378,1 (11) 500 555-0197,2,Sep 24 2011 12:00AM
18379,929-555-0193,1,May 21 2014 12:00AM
18380,1 (11) 500 555-0157,2,Aug  3 2011 12:00AM
18381,1 (11) 500 555-0157,1,Dec 14 2012 12:00AM
18382,1 (11) 500 555-0116,2,Sep  9 2013 12:00AM
18383,194-555-0116,1,Feb 19 2014 12:00AM
18384,1 (11) 500 555-0141,1,Feb  9 2013 12:00AM
18385,212-555-0121,2,Aug  7 2012 12:00AM
18386,1 (11) 500 555-0112,1,Aug 20 2013 12:00AM
18387,140-555-0163,1,Jun 30 2014 12:00AM
18388,323-555-0126,2,Sep  4 2013 12:00AM
18389,1 (11) 500 555-0115,1,Dec 20 2013 12:00AM
18390,1 (11) 500 555-0174,2,Sep 28 2013 12:00AM
18391,830-555-0125,1,Aug  8 2012 12:00AM
18392,1 (11) 500 555-0142,2,Oct 25 2013 12:00AM
18393,439-555-0185,2,Mar  7 2012 12:00AM
18394,1 (11) 500 555-0145,2,Apr 20 2012 12:00AM
18395,1 (11) 500 555-0170,1,Sep 17 2012 12:00AM
18396,1 (11) 500 555-0157,2,Jul 23 2012 12:00AM
18397,743-555-0151,2,Mar 30 2014 12:00AM
18398,470-555-0162,2,Mar 16 2013 12:00AM
18399,222-555-0131,1,Aug 16 2011 12:00AM
18400,1 (11) 500 555-0192,2,Aug 18 2013 12:00AM
18401,630-555-0121,2,Jun 10 2012 12:00AM
18402,1 (11) 500 555-0167,2,May 18 2013 12:00AM
18403,1 (11) 500 555-0111,2,Apr  9 2014 12:00AM
18404,163-555-0118,2,Jan  2 2014 12:00AM
18405,855-555-0132,2,Jan 22 2014 12:00AM
18406,1 (11) 500 555-0149,2,Jul 13 2013 12:00AM
18407,276-555-0179,2,Jul  1 2013 12:00AM
18408,1 (11) 500 555-0125,1,Dec  9 2013 12:00AM
18409,735-555-0119,2,Oct  6 2013 12:00AM
18410,1 (11) 500 555-0160,2,Oct 21 2011 12:00AM
18411,1 (11) 500 555-0147,1,Mar 30 2014 12:00AM
18412,107-555-0149,1,Apr 21 2014 12:00AM
18413,181-555-0115,1,Apr 20 2013 12:00AM
18414,1 (11) 500 555-0152,1,May 23 2014 12:00AM
18415,1 (11) 500 555-0145,2,Dec 27 2013 12:00AM
18416,171-555-0126,1,Sep 23 2013 12:00AM
18417,1 (11) 500 555-0161,1,Sep  1 2013 12:00AM
18418,738-555-0119,1,Aug 17 2013 12:00AM
18419,1 (11) 500 555-0157,1,Feb 23 2013 12:00AM
18420,894-555-0145,2,Jul 29 2013 12:00AM
18421,179-555-0159,2,Feb  9 2014 12:00AM
18422,1 (11) 500 555-0143,2,Apr 20 2014 12:00AM
18423,719-555-0119,1,Oct 28 2013 12:00AM
18424,1 (11) 500 555-0161,2,Jun  7 2013 12:00AM
18425,1 (11) 500 555-0193,2,Feb 19 2013 12:00AM
18426,1 (11) 500 555-0178,2,Sep 27 2013 12:00AM
18427,516-555-0162,1,Sep 30 2011 12:00AM
18428,1 (11) 500 555-0148,2,Feb  8 2014 12:00AM
18429,479-555-0112,1,Aug 17 2013 12:00AM
18430,291-555-0169,1,May 18 2012 12:00AM
18431,1 (11) 500 555-0127,1,Feb 20 2014 12:00AM
18432,1 (11) 500 555-0117,1,Feb  6 2014 12:00AM
18433,881-555-0128,1,Aug  2 2011 12:00AM
18434,433-555-0110,1,Jun 13 2014 12:00AM
18435,1 (11) 500 555-0190,1,Apr  5 2012 12:00AM
18436,1 (11) 500 555-0154,2,Jun 27 2011 12:00AM
18437,187-555-0120,1,Mar  4 2013 12:00AM
18438,192-555-0164,1,Sep 18 2013 12:00AM
18439,1 (11) 500 555-0130,2,Oct  3 2011 12:00AM
18440,1 (11) 500 555-0123,2,Sep  6 2012 12:00AM
18441,327-555-0193,1,Feb  3 2014 12:00AM
18442,781-555-0185,2,Sep 27 2013 12:00AM
18443,1 (11) 500 555-0125,2,Dec 10 2013 12:00AM
18444,468-555-0188,1,Dec 31 2013 12:00AM
18445,187-555-0180,1,Jan 30 2014 12:00AM
18446,209-555-0118,2,Feb 24 2012 12:00AM
18447,1 (11) 500 555-0140,2,Mar 11 2012 12:00AM
18448,1 (11) 500 555-0149,1,Jul 18 2013 12:00AM
18449,1 (11) 500 555-0194,2,Jun  9 2012 12:00AM
18450,1 (11) 500 555-0149,2,May  7 2012 12:00AM
18451,483-555-0176,2,Sep 22 2012 12:00AM
18452,1 (11) 500 555-0130,1,May 20 2013 12:00AM
18453,154-555-0161,1,Mar 22 2014 12:00AM
18454,440-555-0117,1,Jul 13 2012 12:00AM
18455,1 (11) 500 555-0112,2,Feb 22 2014 12:00AM
18456,656-555-0111,1,Aug  8 2013 12:00AM
18457,526-555-0133,2,Feb 23 2012 12:00AM
18458,364-555-0115,2,Dec 28 2013 12:00AM
18459,1 (11) 500 555-0192,1,Jun 17 2013 12:00AM
18460,1 (11) 500 555-0172,2,Sep 11 2013 12:00AM
18461,935-555-0146,2,Oct  7 2013 12:00AM
18462,358-555-0178,1,Sep 25 2013 12:00AM
18463,1 (11) 500 555-0181,1,Nov  4 2013 12:00AM
18464,735-555-0123,2,Feb 24 2014 12:00AM
18465,1 (11) 500 555-0184,2,Apr 23 2013 12:00AM
18466,739-555-0144,2,Sep  6 2013 12:00AM
18467,180-555-0147,2,Jan  4 2014 12:00AM
18468,1 (11) 500 555-0157,2,Nov  7 2013 12:00AM
18469,1 (11) 500 555-0113,1,Aug  2 2011 12:00AM
18470,1 (11) 500 555-0189,1,Mar 31 2013 12:00AM
18471,1 (11) 500 555-0187,1,Aug  2 2012 12:00AM
18472,1 (11) 500 555-0166,2,Mar 11 2014 12:00AM
18473,1 (11) 500 555-0111,2,Feb 19 2014 12:00AM
18474,723-555-0125,1,Sep 26 2013 12:00AM
18475,1 (11) 500 555-0172,2,Apr 29 2013 12:00AM
18476,303-555-0180,1,Apr 21 2014 12:00AM
18477,1 (11) 500 555-0153,2,Aug 14 2013 12:00AM
18478,1 (11) 500 555-0138,2,Dec 13 2013 12:00AM
18479,1 (11) 500 555-0131,2,Feb 20 2013 12:00AM
18480,228-555-0196,2,May  7 2014 12:00AM
18481,1 (11) 500 555-0145,1,Feb  2 2014 12:00AM
18482,890-555-0135,1,Feb 27 2013 12:00AM
18483,1 (11) 500 555-0117,2,Jun 18 2014 12:00AM
18484,767-555-0111,1,Sep  3 2013 12:00AM
18485,480-555-0194,2,Nov 10 2013 12:00AM
18486,1 (11) 500 555-0122,2,Aug  3 2013 12:00AM
18487,1 (11) 500 555-0115,2,Jul  1 2011 12:00AM
18488,169-555-0180,1,Oct  2 2013 12:00AM
18489,758-555-0132,1,Oct 21 2013 12:00AM
18490,1 (11) 500 555-0145,1,Mar 10 2014 12:00AM
18491,665-555-0156,2,Feb 22 2014 12:00AM
18492,356-555-0112,1,Feb 26 2014 12:00AM
18493,1 (11) 500 555-0171,2,Mar  7 2014 12:00AM
18494,451-555-0115,2,Nov  7 2013 12:00AM
18495,693-555-0118,1,Feb 26 2012 12:00AM
18496,597-555-0129,2,May 28 2014 12:00AM
18497,200-555-0184,2,Sep  7 2013 12:00AM
18498,1 (11) 500 555-0173,1,Mar  3 2014 12:00AM
18499,1 (11) 500 555-0120,2,May 14 2014 12:00AM
18500,1 (11) 500 555-0112,2,Aug 18 2012 12:00AM
18501,708-555-0179,1,May 14 2014 12:00AM
18502,1 (11) 500 555-0173,2,Apr 12 2012 12:00AM
18503,1 (11) 500 555-0185,2,Oct 16 2013 12:00AM
18504,871-555-0113,2,Jan 30 2014 12:00AM
18505,157-555-0139,2,Jun 30 2013 12:00AM
18506,622-555-0196,2,May 21 2014 12:00AM
18507,167-555-0127,2,Apr 19 2014 12:00AM
18508,774-555-0110,1,Jan  1 2012 12:00AM
18509,1 (11) 500 555-0138,1,Jul  8 2013 12:00AM
18510,1 (11) 500 555-0111,2,Jan  9 2014 12:00AM
18511,489-555-0118,1,Apr 20 2014 12:00AM
18512,711-555-0114,1,Jun  7 2014 12:00AM
18513,1 (11) 500 555-0128,1,Sep 17 2012 12:00AM
18514,1 (11) 500 555-0134,2,Mar 17 2014 12:00AM
18515,191-555-0138,1,Jul  2 2013 12:00AM
18516,1 (11) 500 555-0131,1,Feb 24 2014 12:00AM
18517,847-555-0125,1,Nov 25 2011 12:00AM
18518,1 (11) 500 555-0111,2,Apr 19 2014 12:00AM
18519,1 (11) 500 555-0115,1,Aug 18 2013 12:00AM
18520,828-555-0180,1,Oct 16 2013 12:00AM
18521,277-555-0194,2,Aug 26 2012 12:00AM
18522,1 (11) 500 555-0195,2,Jul  8 2013 12:00AM
18523,1 (11) 500 555-0164,2,Jun 14 2013 12:00AM
18524,408-555-0156,1,Jan  2 2014 12:00AM
18525,1 (11) 500 555-0117,1,Apr  7 2013 12:00AM
18526,915-555-0155,2,Oct 20 2013 12:00AM
18527,1 (11) 500 555-0138,1,Dec 11 2013 12:00AM
18528,1 (11) 500 555-0118,2,Apr 11 2013 12:00AM
18529,1 (11) 500 555-0180,2,Feb  8 2013 12:00AM
18530,984-555-0147,1,Aug  1 2013 12:00AM
18531,1 (11) 500 555-0184,1,Jun 11 2014 12:00AM
18532,1 (11) 500 555-0181,2,Apr  5 2014 12:00AM
18533,1 (11) 500 555-0157,1,May  2 2014 12:00AM
18534,1 (11) 500 555-0160,2,Oct 20 2013 12:00AM
18535,295-555-0171,2,Apr 13 2013 12:00AM
18536,1 (11) 500 555-0118,2,May 10 2013 12:00AM
18537,801-555-0121,1,Mar 27 2012 12:00AM
18538,991-555-0143,2,Jan 27 2014 12:00AM
18539,1 (11) 500 555-0184,2,Jul 20 2013 12:00AM
18540,173-555-0136,1,Jun  7 2014 12:00AM
18541,1 (11) 500 555-0130,1,Jan 26 2014 12:00AM
18542,1 (11) 500 555-0177,2,Oct 11 2013 12:00AM
18543,583-555-0119,2,Oct 14 2013 12:00AM
18544,1 (11) 500 555-0155,2,Apr  8 2014 12:00AM
18545,1 (11) 500 555-0157,2,Dec 10 2013 12:00AM
18546,1 (11) 500 555-0188,2,Jan 13 2014 12:00AM
18547,1 (11) 500 555-0157,1,May  8 2013 12:00AM
18548,926-555-0137,1,Jan 29 2014 12:00AM
18549,390-555-0134,2,Aug 31 2013 12:00AM
18550,771-555-0123,1,Feb 21 2014 12:00AM
18551,1 (11) 500 555-0143,2,Apr  5 2014 12:00AM
18552,456-555-0191,2,Jan  2 2014 12:00AM
18553,917-555-0152,1,Aug  3 2013 12:00AM
18554,730-555-0133,1,Sep 30 2013 12:00AM
18555,1 (11) 500 555-0116,2,May 21 2014 12:00AM
18556,185-555-0113,2,Feb  7 2014 12:00AM
18557,1 (11) 500 555-0180,1,Jan  7 2013 12:00AM
18558,290-555-0179,2,Nov  5 2013 12:00AM
18559,1 (11) 500 555-0156,2,Dec 28 2012 12:00AM
18560,674-555-0155,2,Nov 20 2012 12:00AM
18561,1 (11) 500 555-0119,1,Aug 25 2013 12:00AM
18562,1 (11) 500 555-0167,2,Jun  7 2014 12:00AM
18563,543-555-0165,2,Oct 27 2013 12:00AM
18564,1 (11) 500 555-0175,1,Jun 16 2014 12:00AM
18565,404-555-0162,1,Sep  3 2011 12:00AM
18566,681-555-0164,2,Sep 25 2013 12:00AM
18567,1 (11) 500 555-0113,2,Jan 26 2014 12:00AM
18568,921-555-0183,1,Mar 24 2012 12:00AM
18569,1 (11) 500 555-0113,1,Dec 29 2013 12:00AM
18570,1 (11) 500 555-0179,2,Jan  4 2012 12:00AM
18571,272-555-0172,2,Aug 11 2013 12:00AM
18572,1 (11) 500 555-0153,1,Nov 17 2013 12:00AM
18573,1 (11) 500 555-0186,1,Jul 13 2013 12:00AM
18574,1 (11) 500 555-0190,2,Dec 14 2012 12:00AM
18575,777-555-0150,2,Sep  6 2013 12:00AM
18576,139-555-0176,1,Sep  4 2013 12:00AM
18577,604-555-0191,2,Apr  5 2013 12:00AM
18578,1 (11) 500 555-0180,2,Jul 20 2012 12:00AM
18579,1 (11) 500 555-0196,1,Jun 21 2013 12:00AM
18580,125-555-0145,1,Mar 22 2012 12:00AM
18581,259-555-0179,2,May  6 2012 12:00AM
18582,1 (11) 500 555-0157,2,Feb  1 2013 12:00AM
18583,489-555-0170,1,Apr 13 2014 12:00AM
18584,659-555-0186,2,Sep 15 2012 12:00AM
18585,1 (11) 500 555-0138,2,Sep 24 2012 12:00AM
18586,146-555-0164,2,Nov 17 2013 12:00AM
18587,1 (11) 500 555-0157,1,Nov 17 2013 12:00AM
18588,316-555-0133,2,Dec 31 2013 12:00AM
18589,235-555-0118,1,Oct  8 2011 12:00AM
